lesson_number,domain_id,domain,service_group,microservice_id,microservice_name,team_id,db_cluster_count,db_clusters,database_name,schema_name,owned_table_count,owned_tables,full_cdc_table_count,excluded_cdc_table_count,backend_module_path,api_base_path,docker_profile,deployment_unit,frontend_integration,implementation_status
774,58,store,store-platform,svc-0574,store-04,team-058,10,pg-cluster-131|pg-cluster-132|pg-cluster-133|pg-cluster-134|pg-cluster-135|pg-cluster-136|pg-cluster-137|pg-cluster-138|pg-cluster-139|pg-cluster-140,store_svc_04,store,10,store_svc_04.store.balance_store|store_svc_04.store.batch_store|store_svc_04.store.checkpoint_store|store_svc_04.store.exception_store|store_svc_04.store.invoice_store|store_svc_04.store.job_store|store_svc_04.store.ledger_store|store_svc_04.store.line_store|store_svc_04.store.run_store|store_svc_04.store.task_store,10,0,applications/backend/services/store/store-04,/api/v1/store/04,domain-store,store-04,DOMAIN_POLICY_PENDING,PLANNED
775,58,store,store-platform,svc-0575,store-05,team-058,10,pg-cluster-141|pg-cluster-142|pg-cluster-143|pg-cluster-144|pg-cluster-145|pg-cluster-146|pg-cluster-147|pg-cluster-148|pg-cluster-149|pg-cluster-150,store_svc_05,store,10,store_svc_05.store.alert_store|store_svc_05.store.approval_store|store_svc_05.store.assignment_store|store_svc_05.store.availability_store|store_svc_05.store.capacity_store|store_svc_05.store.case_store|store_svc_05.store.decision_store|store_svc_05.store.forecast_store|store_svc_05.store.schedule_store|store_svc_05.store.workflow_store,10,0,applications/backend/services/store/store-05,/api/v1/store/05,domain-store,store-05,DOMAIN_POLICY_PENDING,PLANNED
776,58,store,store-platform,svc-0576,store-06,team-058,10,pg-cluster-151|pg-cluster-152|pg-cluster-153|pg-cluster-154|pg-cluster-155|pg-cluster-156|pg-cluster-157|pg-cluster-158|pg-cluster-159|pg-cluster-160,store_svc_06,store,10,store_svc_06.store.attribute_store|store_svc_06.store.category_store|store_svc_06.store.collection_store|store_svc_06.store.media_store|store_svc_06.store.plan_store|store_svc_06.store.ranking_store|store_svc_06.store.relationship_store|store_svc_06.store.target_store|store_svc_06.store.threshold_store|store_svc_06.store.variant_store,10,0,applications/backend/services/store/store-06,/api/v1/store/06,domain-store,store-06,DOMAIN_POLICY_PENDING,PLANNED
777,58,store,store-platform,svc-0577,store-07,team-058,10,pg-cluster-161|pg-cluster-162|pg-cluster-163|pg-cluster-164|pg-cluster-165|pg-cluster-166|pg-cluster-167|pg-cluster-168|pg-cluster-169|pg-cluster-170,store_svc_07,store,10,store_svc_07.store.attribution_store|store_svc_07.store.channel_store|store_svc_07.store.click_store|store_svc_07.store.conversion_store|store_svc_07.store.delivery_store|store_svc_07.store.impression_store|store_svc_07.store.message_store|store_svc_07.store.query_store|store_svc_07.store.result_store|store_svc_07.store.template_store,10,0,applications/backend/services/store/store-07,/api/v1/store/07,domain-store,store-07,DOMAIN_POLICY_PENDING,PLANNED
778,58,store,store-platform,svc-0578,store-08,team-058,10,pg-cluster-171|pg-cluster-172|pg-cluster-173|pg-cluster-174|pg-cluster-175|pg-cluster-176|pg-cluster-177|pg-cluster-178|pg-cluster-179|pg-cluster-180,store_svc_08,store,10,store_svc_08.store.contract_store|store_svc_08.store.fee_store|store_svc_08.store.partner_store|store_svc_08.store.payout_store|store_svc_08.store.price_store|store_svc_08.store.provider_store|store_svc_08.store.rate_store|store_svc_08.store.reconciliation_store|store_svc_08.store.settlement_store|store_svc_08.store.tax_store,10,0,applications/backend/services/store/store-08,/api/v1/store/08,domain-store,store-08,DOMAIN_POLICY_PENDING,PLANNED
779,58,store,store-platform,svc-0579,store-09,team-058,10,pg-cluster-181|pg-cluster-182|pg-cluster-183|pg-cluster-184|pg-cluster-185|pg-cluster-186|pg-cluster-187|pg-cluster-188|pg-cluster-189|pg-cluster-190,store_svc_09,store,10,store_svc_09.store.bin_store|store_svc_09.store.package_store|store_svc_09.store.refund_store|store_svc_09.store.return_store|store_svc_09.store.route_store|store_svc_09.store.shipment_store|store_svc_09.store.stock_store|store_svc_09.store.stop_store|store_svc_09.store.tracking_store|store_svc_09.store.warehouse_store,10,0,applications/backend/services/store/store-09,/api/v1/store/09,domain-store,store-09,DOMAIN_POLICY_PENDING,PLANNED
780,58,store,store-platform,svc-0580,store-10,team-058,10,pg-cluster-191|pg-cluster-192|pg-cluster-193|pg-cluster-194|pg-cluster-195|pg-cluster-196|pg-cluster-197|pg-cluster-198|pg-cluster-199|pg-cluster-200,store_svc_10,store,10,store_svc_10.store.consent_store|store_svc_10.store.device_store|store_svc_10.store.feedback_store|store_svc_10.store.location_store|store_svc_10.store.owner_store|store_svc_10.store.permission_store|store_svc_10.store.rating_store|store_svc_10.store.review_store|store_svc_10.store.role_store|store_svc_10.store.token_store,10,0,applications/backend/services/store/store-10,/api/v1/store/10,domain-store,store-10,DOMAIN_POLICY_PENDING,PLANNED
781,59,pos,pos-platform,svc-0581,pos-01,team-059,10,pg-cluster-201|pg-cluster-202|pg-cluster-203|pg-cluster-204|pg-cluster-205|pg-cluster-206|pg-cluster-207|pg-cluster-208|pg-cluster-209|pg-cluster-210,pos_svc_01,pos,10,pos_svc_01.pos.account_pos|pos_svc_01.pos.address_pos|pos_svc_01.pos.event_pos|pos_svc_01.pos.history_pos|pos_svc_01.pos.mapping_pos|pos_svc_01.pos.preference_pos|pos_svc_01.pos.profile_pos|pos_svc_01.pos.rule_pos|pos_svc_01.pos.session_pos|pos_svc_01.pos.status_pos,10,0,applications/backend/services/pos/pos-01,/api/v1/pos/01,domain-pos,pos-01,DOMAIN_POLICY_PENDING,PLANNED
782,59,pos,pos-platform,svc-0582,pos-02,team-059,10,pg-cluster-211|pg-cluster-212|pg-cluster-213|pg-cluster-214|pg-cluster-215|pg-cluster-216|pg-cluster-217|pg-cluster-218|pg-cluster-219|pg-cluster-220,pos_svc_02,pos,10,pos_svc_02.pos.allocation_pos|pos_svc_02.pos.attempt_pos|pos_svc_02.pos.detail_pos|pos_svc_02.pos.item_pos|pos_svc_02.pos.movement_pos|pos_svc_02.pos.request_pos|pos_svc_02.pos.reservation_pos|pos_svc_02.pos.response_pos|pos_svc_02.pos.snapshot_pos|pos_svc_02.pos.transaction_pos,10,0,applications/backend/services/pos/pos-02,/api/v1/pos/02,domain-pos,pos-02,DOMAIN_POLICY_PENDING,PLANNED
783,59,pos,pos-platform,svc-0583,pos-03,team-059,10,pg-cluster-221|pg-cluster-222|pg-cluster-223|pg-cluster-224|pg-cluster-225|pg-cluster-226|pg-cluster-227|pg-cluster-228|pg-cluster-229|pg-cluster-230,pos_svc_03,pos,10,pos_svc_03.pos.adjustment_pos|pos_svc_03.pos.campaign_pos|pos_svc_03.pos.configuration_pos|pos_svc_03.pos.document_pos|pos_svc_03.pos.metric_pos|pos_svc_03.pos.offer_pos|pos_svc_03.pos.policy_pos|pos_svc_03.pos.redemption_pos|pos_svc_03.pos.score_pos|pos_svc_03.pos.segment_pos,10,0,applications/backend/services/pos/pos-03,/api/v1/pos/03,domain-pos,pos-03,DOMAIN_POLICY_PENDING,PLANNED
784,59,pos,pos-platform,svc-0584,pos-04,team-059,10,pg-cluster-231|pg-cluster-232|pg-cluster-233|pg-cluster-234|pg-cluster-235|pg-cluster-236|pg-cluster-237|pg-cluster-238|pg-cluster-239|pg-cluster-240,pos_svc_04,pos,10,pos_svc_04.pos.balance_pos|pos_svc_04.pos.batch_pos|pos_svc_04.pos.checkpoint_pos|pos_svc_04.pos.exception_pos|pos_svc_04.pos.invoice_pos|pos_svc_04.pos.job_pos|pos_svc_04.pos.ledger_pos|pos_svc_04.pos.line_pos|pos_svc_04.pos.run_pos|pos_svc_04.pos.task_pos,10,0,applications/backend/services/pos/pos-04,/api/v1/pos/04,domain-pos,pos-04,DOMAIN_POLICY_PENDING,PLANNED
785,59,pos,pos-platform,svc-0585,pos-05,team-059,10,pg-cluster-241|pg-cluster-242|pg-cluster-243|pg-cluster-244|pg-cluster-245|pg-cluster-246|pg-cluster-247|pg-cluster-248|pg-cluster-249|pg-cluster-250,pos_svc_05,pos,10,pos_svc_05.pos.alert_pos|pos_svc_05.pos.approval_pos|pos_svc_05.pos.assignment_pos|pos_svc_05.pos.availability_pos|pos_svc_05.pos.capacity_pos|pos_svc_05.pos.case_pos|pos_svc_05.pos.decision_pos|pos_svc_05.pos.forecast_pos|pos_svc_05.pos.schedule_pos|pos_svc_05.pos.workflow_pos,10,0,applications/backend/services/pos/pos-05,/api/v1/pos/05,domain-pos,pos-05,DOMAIN_POLICY_PENDING,PLANNED
786,59,pos,pos-platform,svc-0586,pos-06,team-059,10,pg-cluster-251|pg-cluster-252|pg-cluster-253|pg-cluster-254|pg-cluster-255|pg-cluster-256|pg-cluster-257|pg-cluster-258|pg-cluster-259|pg-cluster-260,pos_svc_06,pos,10,pos_svc_06.pos.attribute_pos|pos_svc_06.pos.category_pos|pos_svc_06.pos.collection_pos|pos_svc_06.pos.media_pos|pos_svc_06.pos.plan_pos|pos_svc_06.pos.ranking_pos|pos_svc_06.pos.relationship_pos|pos_svc_06.pos.target_pos|pos_svc_06.pos.threshold_pos|pos_svc_06.pos.variant_pos,10,0,applications/backend/services/pos/pos-06,/api/v1/pos/06,domain-pos,pos-06,DOMAIN_POLICY_PENDING,PLANNED
787,59,pos,pos-platform,svc-0587,pos-07,team-059,10,pg-cluster-261|pg-cluster-262|pg-cluster-263|pg-cluster-264|pg-cluster-265|pg-cluster-266|pg-cluster-267|pg-cluster-268|pg-cluster-269|pg-cluster-270,pos_svc_07,pos,10,pos_svc_07.pos.attribution_pos|pos_svc_07.pos.channel_pos|pos_svc_07.pos.click_pos|pos_svc_07.pos.conversion_pos|pos_svc_07.pos.delivery_pos|pos_svc_07.pos.impression_pos|pos_svc_07.pos.message_pos|pos_svc_07.pos.query_pos|pos_svc_07.pos.result_pos|pos_svc_07.pos.template_pos,10,0,applications/backend/services/pos/pos-07,/api/v1/pos/07,domain-pos,pos-07,DOMAIN_POLICY_PENDING,PLANNED
788,59,pos,pos-platform,svc-0588,pos-08,team-059,10,pg-cluster-271|pg-cluster-272|pg-cluster-273|pg-cluster-274|pg-cluster-275|pg-cluster-276|pg-cluster-277|pg-cluster-278|pg-cluster-279|pg-cluster-280,pos_svc_08,pos,10,pos_svc_08.pos.contract_pos|pos_svc_08.pos.fee_pos|pos_svc_08.pos.partner_pos|pos_svc_08.pos.payout_pos|pos_svc_08.pos.price_pos|pos_svc_08.pos.provider_pos|pos_svc_08.pos.rate_pos|pos_svc_08.pos.reconciliation_pos|pos_svc_08.pos.settlement_pos|pos_svc_08.pos.tax_pos,10,0,applications/backend/services/pos/pos-08,/api/v1/pos/08,domain-pos,pos-08,DOMAIN_POLICY_PENDING,PLANNED
789,59,pos,pos-platform,svc-0589,pos-09,team-059,10,pg-cluster-281|pg-cluster-282|pg-cluster-283|pg-cluster-284|pg-cluster-285|pg-cluster-286|pg-cluster-287|pg-cluster-288|pg-cluster-289|pg-cluster-290,pos_svc_09,pos,10,pos_svc_09.pos.bin_pos|pos_svc_09.pos.package_pos|pos_svc_09.pos.refund_pos|pos_svc_09.pos.return_pos|pos_svc_09.pos.route_pos|pos_svc_09.pos.shipment_pos|pos_svc_09.pos.stock_pos|pos_svc_09.pos.stop_pos|pos_svc_09.pos.tracking_pos|pos_svc_09.pos.warehouse_pos,10,0,applications/backend/services/pos/pos-09,/api/v1/pos/09,domain-pos,pos-09,DOMAIN_POLICY_PENDING,PLANNED
790,59,pos,pos-platform,svc-0590,pos-10,team-059,10,pg-cluster-291|pg-cluster-292|pg-cluster-293|pg-cluster-294|pg-cluster-295|pg-cluster-296|pg-cluster-297|pg-cluster-298|pg-cluster-299|pg-cluster-300,pos_svc_10,pos,10,pos_svc_10.pos.consent_pos|pos_svc_10.pos.device_pos|pos_svc_10.pos.feedback_pos|pos_svc_10.pos.location_pos|pos_svc_10.pos.owner_pos|pos_svc_10.pos.permission_pos|pos_svc_10.pos.rating_pos|pos_svc_10.pos.review_pos|pos_svc_10.pos.role_pos|pos_svc_10.pos.token_pos,10,0,applications/backend/services/pos/pos-10,/api/v1/pos/10,domain-pos,pos-10,DOMAIN_POLICY_PENDING,PLANNED
791,60,logistics,logistics-platform,svc-0591,logistics-01,team-060,10,pg-cluster-301|pg-cluster-302|pg-cluster-303|pg-cluster-304|pg-cluster-305|pg-cluster-306|pg-cluster-307|pg-cluster-308|pg-cluster-309|pg-cluster-310,logistics_svc_01,logistics,10,logistics_svc_01.logistics.account_logistics|logistics_svc_01.logistics.address_logistics|logistics_svc_01.logistics.event_logistics|logistics_svc_01.logistics.history_logistics|logistics_svc_01.logistics.mapping_logistics|logistics_svc_01.logistics.preference_logistics|logistics_svc_01.logistics.profile_logistics|logistics_svc_01.logistics.rule_logistics|logistics_svc_01.logistics.session_logistics|logistics_svc_01.logistics.status_logistics,10,0,applications/backend/services/logistics/logistics-01,/api/v1/logistics/01,domain-logistics,logistics-01,DOMAIN_POLICY_PENDING,PLANNED
792,60,logistics,logistics-platform,svc-0592,logistics-02,team-060,10,pg-cluster-311|pg-cluster-312|pg-cluster-313|pg-cluster-314|pg-cluster-315|pg-cluster-316|pg-cluster-317|pg-cluster-318|pg-cluster-319|pg-cluster-320,logistics_svc_02,logistics,10,logistics_svc_02.logistics.allocation_logistics|logistics_svc_02.logistics.attempt_logistics|logistics_svc_02.logistics.detail_logistics|logistics_svc_02.logistics.item_logistics|logistics_svc_02.logistics.movement_logistics|logistics_svc_02.logistics.request_logistics|logistics_svc_02.logistics.reservation_logistics|logistics_svc_02.logistics.response_logistics|logistics_svc_02.logistics.snapshot_logistics|logistics_svc_02.logistics.transaction_logistics,10,0,applications/backend/services/logistics/logistics-02,/api/v1/logistics/02,domain-logistics,logistics-02,DOMAIN_POLICY_PENDING,PLANNED
793,60,logistics,logistics-platform,svc-0593,logistics-03,team-060,10,pg-cluster-321|pg-cluster-322|pg-cluster-323|pg-cluster-324|pg-cluster-325|pg-cluster-326|pg-cluster-327|pg-cluster-328|pg-cluster-329|pg-cluster-330,logistics_svc_03,logistics,10,logistics_svc_03.logistics.adjustment_logistics|logistics_svc_03.logistics.campaign_logistics|logistics_svc_03.logistics.configuration_logistics|logistics_svc_03.logistics.document_logistics|logistics_svc_03.logistics.metric_logistics|logistics_svc_03.logistics.offer_logistics|logistics_svc_03.logistics.policy_logistics|logistics_svc_03.logistics.redemption_logistics|logistics_svc_03.logistics.score_logistics|logistics_svc_03.logistics.segment_logistics,10,0,applications/backend/services/logistics/logistics-03,/api/v1/logistics/03,domain-logistics,logistics-03,DOMAIN_POLICY_PENDING,PLANNED
794,60,logistics,logistics-platform,svc-0594,logistics-04,team-060,10,pg-cluster-331|pg-cluster-332|pg-cluster-333|pg-cluster-334|pg-cluster-335|pg-cluster-336|pg-cluster-337|pg-cluster-338|pg-cluster-339|pg-cluster-340,logistics_svc_04,logistics,10,logistics_svc_04.logistics.balance_logistics|logistics_svc_04.logistics.batch_logistics|logistics_svc_04.logistics.checkpoint_logistics|logistics_svc_04.logistics.exception_logistics|logistics_svc_04.logistics.invoice_logistics|logistics_svc_04.logistics.job_logistics|logistics_svc_04.logistics.ledger_logistics|logistics_svc_04.logistics.line_logistics|logistics_svc_04.logistics.run_logistics|logistics_svc_04.logistics.task_logistics,10,0,applications/backend/services/logistics/logistics-04,/api/v1/logistics/04,domain-logistics,logistics-04,DOMAIN_POLICY_PENDING,PLANNED
795,60,logistics,logistics-platform,svc-0595,logistics-05,team-060,10,pg-cluster-341|pg-cluster-342|pg-cluster-343|pg-cluster-344|pg-cluster-345|pg-cluster-346|pg-cluster-347|pg-cluster-348|pg-cluster-349|pg-cluster-350,logistics_svc_05,logistics,10,logistics_svc_05.logistics.alert_logistics|logistics_svc_05.logistics.approval_logistics|logistics_svc_05.logistics.assignment_logistics|logistics_svc_05.logistics.availability_logistics|logistics_svc_05.logistics.capacity_logistics|logistics_svc_05.logistics.case_logistics|logistics_svc_05.logistics.decision_logistics|logistics_svc_05.logistics.forecast_logistics|logistics_svc_05.logistics.schedule_logistics|logistics_svc_05.logistics.workflow_logistics,10,0,applications/backend/services/logistics/logistics-05,/api/v1/logistics/05,domain-logistics,logistics-05,DOMAIN_POLICY_PENDING,PLANNED
