relationship_id,source_domain,source_service,source_cluster,source_database,source_schema,source_table,source_key,target_domain,target_service,target_cluster,target_database,target_schema,target_table,target_key,relationship_type,cardinality,cross_cluster,consistency_model,sync_method,source_of_truth,event_topic,on_missing_reference,join_strategy,description
rel-003290,international,international-07,pg-cluster-664,international_svc_07,international,impression_international,impression_id,currency,currency-10,pg-cluster-600,currency_svc_10,currency,owner_currency,owner_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,currency,fk.pg.relation.currency.owner_currency,retry_then_dlq,application_or_lakehouse_join,international logically references currency; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-003291,international,international-08,pg-cluster-671,international_svc_08,international,provider_international,provider_id,currency,currency-02,pg-cluster-511,currency_svc_02,currency,item_currency,item_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,currency,fk.pg.relation.currency.item_currency,retry_then_dlq,application_or_lakehouse_join,international logically references currency; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-003292,international,international-08,pg-cluster-678,international_svc_08,international,settlement_international,settlement_id,currency,currency-03,pg-cluster-522,currency_svc_03,currency,configuration_currency,configuration_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,currency,fk.pg.relation.currency.configuration_currency,retry_then_dlq,application_or_lakehouse_join,international logically references currency; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-003293,international,international-09,pg-cluster-685,international_svc_09,international,stop_international,stop_id,currency,currency-04,pg-cluster-533,currency_svc_04,currency,invoice_currency,invoice_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,currency,fk.pg.relation.currency.invoice_currency,retry_then_dlq,application_or_lakehouse_join,international logically references currency; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-003294,international,international-10,pg-cluster-692,international_svc_10,international,rating_international,rating_id,currency,currency-05,pg-cluster-544,currency_svc_05,currency,workflow_currency,workflow_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,currency,fk.pg.relation.currency.workflow_currency,retry_then_dlq,application_or_lakehouse_join,international logically references currency; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-003295,international,international-10,pg-cluster-699,international_svc_10,international,location_international,location_id,currency,currency-06,pg-cluster-555,currency_svc_06,currency,attribute_currency,attribute_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,currency,fk.pg.relation.currency.attribute_currency,retry_then_dlq,application_or_lakehouse_join,international logically references currency; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-003296,international,international-01,pg-cluster-606,international_svc_01,international,event_international,event_id,currency,currency-07,pg-cluster-566,currency_svc_07,currency,attribution_currency,attribution_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,currency,fk.pg.relation.currency.attribution_currency,retry_then_dlq,application_or_lakehouse_join,international logically references currency; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-003297,international,international-02,pg-cluster-613,international_svc_02,international,snapshot_international,snapshot_id,currency,currency-08,pg-cluster-577,currency_svc_08,currency,tax_currency,tax_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,currency,fk.pg.relation.currency.tax_currency,retry_then_dlq,application_or_lakehouse_join,international logically references currency; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-003298,international,international-02,pg-cluster-620,international_svc_02,international,movement_international,movement_id,currency,currency-09,pg-cluster-588,currency_svc_09,currency,stock_currency,stock_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,currency,fk.pg.relation.currency.stock_currency,retry_then_dlq,application_or_lakehouse_join,international logically references currency; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-003299,international,international-03,pg-cluster-627,international_svc_03,international,segment_international,segment_id,currency,currency-10,pg-cluster-599,currency_svc_10,currency,location_currency,location_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,currency,fk.pg.relation.currency.location_currency,retry_then_dlq,application_or_lakehouse_join,international logically references currency; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-003300,international,international-04,pg-cluster-634,international_svc_04,international,line_international,line_id,currency,currency-01,pg-cluster-510,currency_svc_01,currency,mapping_currency,mapping_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,currency,fk.pg.relation.currency.mapping_currency,retry_then_dlq,application_or_lakehouse_join,international logically references currency; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-003301,international,international-01,pg-cluster-601,international_svc_01,international,account_international,account_id,geo,geo-01,pg-cluster-401,geo_svc_01,geo,account_geo,account_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,geo,fk.pg.relation.geo.account_geo,retry_then_dlq,application_or_lakehouse_join,international logically references geo; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-003302,international,international-01,pg-cluster-608,international_svc_01,international,status_international,status_id,geo,geo-02,pg-cluster-412,geo_svc_02,geo,detail_geo,detail_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,geo,fk.pg.relation.geo.detail_geo,retry_then_dlq,application_or_lakehouse_join,international logically references geo; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-003303,international,international-02,pg-cluster-615,international_svc_02,international,request_international,request_id,geo,geo-03,pg-cluster-423,geo_svc_03,geo,policy_geo,policy_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,geo,fk.pg.relation.geo.policy_geo,retry_then_dlq,application_or_lakehouse_join,international logically references geo; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-003304,international,international-03,pg-cluster-622,international_svc_03,international,configuration_international,configuration_id,geo,geo-04,pg-cluster-434,geo_svc_04,geo,line_geo,line_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,geo,fk.pg.relation.geo.line_geo,retry_then_dlq,application_or_lakehouse_join,international logically references geo; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-003305,international,international-03,pg-cluster-629,international_svc_03,international,offer_international,offer_id,geo,geo-05,pg-cluster-445,geo_svc_05,geo,approval_geo,approval_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,geo,fk.pg.relation.geo.approval_geo,retry_then_dlq,application_or_lakehouse_join,international logically references geo; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-003306,international,international-04,pg-cluster-636,international_svc_04,international,job_international,job_id,geo,geo-06,pg-cluster-456,geo_svc_06,geo,variant_geo,variant_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,geo,fk.pg.relation.geo.variant_geo,retry_then_dlq,application_or_lakehouse_join,international logically references geo; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-003307,international,international-05,pg-cluster-643,international_svc_05,international,decision_international,decision_id,geo,geo-07,pg-cluster-467,geo_svc_07,geo,channel_geo,channel_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,geo,fk.pg.relation.geo.channel_geo,retry_then_dlq,application_or_lakehouse_join,international logically references geo; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-003308,international,international-05,pg-cluster-650,international_svc_05,international,forecast_international,forecast_id,geo,geo-08,pg-cluster-478,geo_svc_08,geo,settlement_geo,settlement_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,geo,fk.pg.relation.geo.settlement_geo,retry_then_dlq,application_or_lakehouse_join,international logically references geo; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-003309,international,international-06,pg-cluster-657,international_svc_06,international,media_international,media_id,geo,geo-09,pg-cluster-489,geo_svc_09,geo,return_geo,return_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,geo,fk.pg.relation.geo.return_geo,retry_then_dlq,application_or_lakehouse_join,international logically references geo; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-003310,international,international-07,pg-cluster-664,international_svc_07,international,impression_international,impression_id,geo,geo-10,pg-cluster-500,geo_svc_10,geo,owner_geo,owner_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,geo,fk.pg.relation.geo.owner_geo,retry_then_dlq,application_or_lakehouse_join,international logically references geo; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-003311,international,international-08,pg-cluster-671,international_svc_08,international,provider_international,provider_id,geo,geo-02,pg-cluster-411,geo_svc_02,geo,item_geo,item_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,geo,fk.pg.relation.geo.item_geo,retry_then_dlq,application_or_lakehouse_join,international logically references geo; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-003312,international,international-08,pg-cluster-678,international_svc_08,international,settlement_international,settlement_id,geo,geo-03,pg-cluster-422,geo_svc_03,geo,configuration_geo,configuration_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,geo,fk.pg.relation.geo.configuration_geo,retry_then_dlq,application_or_lakehouse_join,international logically references geo; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-003313,international,international-09,pg-cluster-685,international_svc_09,international,stop_international,stop_id,geo,geo-04,pg-cluster-433,geo_svc_04,geo,invoice_geo,invoice_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,geo,fk.pg.relation.geo.invoice_geo,retry_then_dlq,application_or_lakehouse_join,international logically references geo; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-003314,international,international-10,pg-cluster-692,international_svc_10,international,rating_international,rating_id,geo,geo-05,pg-cluster-444,geo_svc_05,geo,workflow_geo,workflow_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,geo,fk.pg.relation.geo.workflow_geo,retry_then_dlq,application_or_lakehouse_join,international logically references geo; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-003315,international,international-10,pg-cluster-699,international_svc_10,international,location_international,location_id,geo,geo-06,pg-cluster-455,geo_svc_06,geo,attribute_geo,attribute_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,geo,fk.pg.relation.geo.attribute_geo,retry_then_dlq,application_or_lakehouse_join,international logically references geo; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-003316,international,international-01,pg-cluster-606,international_svc_01,international,event_international,event_id,geo,geo-07,pg-cluster-466,geo_svc_07,geo,attribution_geo,attribution_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,geo,fk.pg.relation.geo.attribution_geo,retry_then_dlq,application_or_lakehouse_join,international logically references geo; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-003317,international,international-02,pg-cluster-613,international_svc_02,international,snapshot_international,snapshot_id,geo,geo-08,pg-cluster-477,geo_svc_08,geo,tax_geo,tax_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,geo,fk.pg.relation.geo.tax_geo,retry_then_dlq,application_or_lakehouse_join,international logically references geo; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
rel-003318,international,international-02,pg-cluster-620,international_svc_02,international,movement_international,movement_id,geo,geo-09,pg-cluster-488,geo_svc_09,geo,stock_geo,stock_id,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,geo,fk.pg.relation.geo.stock_geo,retry_then_dlq,application_or_lakehouse_join,international logically references geo; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
